"X1","X2","X3","X4","X5","X6","X7"
0.0759171745739877,0.832280833972618,0.852575900498778,0.26883030985482,0.486301844706759,0.509698772570118,0.265729072038084
0.669719143770635,0.615721949143335,0.366937605431303,0.827186107169837,0.749152932316065,0.508490982931107,0.0340412196237594
0.719206181354821,0.762352944817394,0.16601121565327,0.120465820888057,0.952046700986102,0.282771951286122,0.962691525928676
0.298756389413029,0.995657023740932,0.776982952840626,0.486629524501041,0.467373663559556,0.731970326276496,0.832467577187344
0.127591352909803,0.546551230363548,0.321862963028252,0.187292993068695,0.108505154727027,0.556272508576512,0.327694058185443
0.200155531289056,0.208113889675587,0.696113975951448,0.810732298064977,0.76163173886016,0.325717789353803,0.558193800970912
0.393724888563156,0.58450392447412,0.568296642974019,0.61572316265665,0.504755072994158,0.0349146323278546,0.713986364658922
0.833994708489627,0.797475173138082,0.705013199942186,0.619034623727202,0.362397964810953,0.0641020576003939,0.686362225329503
0.321804869454354,0.916930388426408,0.0419397146906704,0.893895840272307,0.947935158153996,0.659015335608274,0.0895008768420666
0.672155000036582,0.219139380380511,0.26273193419911,0.857952049467713,0.522698834072798,0.658547460334376,0.313571916194633
0.200697999447584,0.527240968309343,0.467465927824378,0.576363802421838,0.0509019489400089,0.228529653977603,0.155780348228291
0.216361019294709,0.266782299382612,0.896816889522597,0.640457374276593,0.718943775398657,0.341928699053824,0.146049498114735
0.952040233416483,0.692098315805197,0.197704335907474,0.901038737269118,0.351944243069738,0.293261993443593,0.444931755075231
0.538932079682127,0.265794639475644,0.188014875631779,0.41610283521004,0.309611155418679,0.770165822934359,0.196896267822012
0.796534628840163,0.934350705705583,0.937764626694843,0.140229423064739,0.473886690335348,0.217773279407993,0.915125781903043
0.915987873449922,0.295361834578216,0.0810055201873183,0.288156422087923,0.588895724853501,0.641560783144087,0.269690844928846
0.444384774658829,0.582337351283059,0.762721516191959,0.444000988733023,0.581069557927549,0.758234325330704,0.459684064378962
0.215349551755935,0.949196981731802,0.328102038707584,0.332473773974925,0.0197936790063977,0.763477389933541,0.371425962774083
0.324340681312606,0.871507696341723,0.139205269049853,0.926222243113443,0.700513040646911,0.490796223981306,0.898064816137776
0.828923394205049,0.769049305701628,0.80788773088716,0.872223769780248,0.890707256272435,0.75930469064042,0.56683534453623
0.645453210687265,0.302892268868163,0.616916724015027,0.194359168177471,0.773146078223363,0.0202800419647247,0.0206508166156709
0.21769319428131,0.155126529512927,0.387988218571991,0.220698333345354,0.162320790579543,0.223291316768155,0.585676973452792
0.352499262895435,0.267157064285129,0.732074832543731,0.853316234657541,0.738659525057301,0.949347803369164,0.748616267228499
0.201549316290766,0.933179924963042,0.150537772569805,0.989385476801544,0.642056501936167,0.386329620610923,0.226867017801851
0.900130307301879,0.895944321062416,0.122955907369033,0.471381603740156,0.0443223435431719,0.798336107516661,0.48767557926476
0.754018554929644,0.622440269915387,0.230753376148641,0.383924812078476,0.358087872155011,0.627455241512507,0.427449693437666
0.82109487731941,0.0112968927714974,0.805353787029162,0.546465618768707,0.815389624563977,0.435371362837031,0.566238138824701
0.419923199806362,0.793158556800336,0.58727693464607,0.314269752241671,0.439154642401263,0.276371344691142,0.0646502648014575
0.838066478492692,0.61940001277253,0.0529547177720815,0.835929819149897,0.897834734525532,0.738238292513415,0.746344462735578
0.0500658708624542,0.814664605306461,0.355663241585717,0.770406658295542,0.060187816619873,0.611289444146678,0.812580375466496
0.376027734251693,0.884161202469841,0.240188154159114,0.151143362279981,0.696478248108178,0.87287145643495,0.101996003417298
0.0748492174316198,0.872033441439271,0.0988131980411708,0.24219637340866,0.320114102214575,0.343196301721036,0.0331629568245262
0.406894022366032,0.470463059842587,0.936518884031102,0.986065640347078,0.367301788646728,0.0794643335975707,0.679924824042246
0.875515927094966,0.0119114455301315,0.818078665528446,0.33084736764431,0.206538340309635,0.755865440703928,0.0805406516883522
0.235765845514834,0.323918297188357,0.471121315844357,0.0737510223407298,0.768206000095233,0.549039880745113,0.012147506698966
0.415154932532459,0.490397226763889,0.812381325522438,0.93983922759071,0.41917481389828,0.489480544812977,0.0501548792235553
0.00748879322782159,0.495986140565947,0.70709097199142,0.675537389470264,0.311297600157559,0.0542348804883659,0.139988130191341
0.156361495610327,0.106448309496045,0.748647859552875,0.351937923114747,0.453747189836577,0.564337478484958,0.0971980029717088
0.33049812563695,0.453635785263032,0.907376331742853,0.863185269292444,0.424980849493295,0.501806643093005,0.138025612104684
0.151155048981309,0.761679905932397,0.614067773800343,0.933238722383976,0.668270083144307,0.236602334072813,0.639625550247729
0.797166579868644,0.300089134601876,0.245913304388523,0.268978175939992,0.706833127653226,0.357671392848715,0.535238036420196
0.399392640916631,0.459283855743706,0.4422350411769,0.70977183803916,0.0431060160044581,0.761138715781271,0.0853556299116462
0.459711072035134,0.997083777794614,0.722481209086254,0.42531504528597,0.241514476481825,0.60968101141043,0.851946973940358
0.349299230147153,0.544333821162581,0.612442011479288,0.632495365804061,0.945552374701947,0.321944567607716,0.623291521100327
0.428597611142322,0.872149355011061,0.175015191547573,0.723930434789509,0.61099882889539,0.0848126204218715,0.134420840302482
0.293405992444605,0.139924661023542,0.627788353245705,0.720704145496711,0.639476708834991,0.241893879603595,0.476672474993393
0.35930086649023,0.457686851033941,0.357199033955112,0.557609135983512,0.646378323202953,0.0258852671831846,0.201738300267607
0.311386748682708,0.284668696578592,0.17722878139466,0.409404228208587,0.877086201915517,0.735927407862619,0.361349759856239
0.252015685196966,0.978304417338222,0.0577847876120359,0.193048678338528,0.125976089620963,0.950646088225767,0.682342667132616
0.525319364154711,0.462875521741807,0.622416738886386,0.236701943911612,0.899182986933738,0.888908192049712,0.414936734363437
0.358738265000284,0.869477100437507,0.531538948882371,0.815977871185169,0.917699199402705,0.887427581008524,0.236860912526026
0.377339387312531,0.282831720774993,0.206176915671676,0.534229206386954,0.462057650322095,0.927899652160704,0.533943094313145
0.594768220558763,0.190651373937726,0.342134281527251,0.936440677614883,0.316156392218545,0.116763903293759,0.365298578515649
0.612176829017699,0.0674307364970446,0.442619956796989,0.827392359031364,0.195828936761245,0.828395547578111,0.547818851657212
0.243596822256222,0.092823209008202,0.344732147408649,0.245568890590221,0.293250316288322,0.388979499461129,0.863546509295702
0.029365144437179,0.226438020821661,0.506534630665556,0.0698670183774084,0.523445225786418,0.814469312317669,0.774663446936756
0.792216021800414,0.40248609171249,0.280475911218673,0.501622726442292,0.597173908958212,0.556511827046052,0.933418954722583
0.0950250986497849,0.342687678290531,0.960758918896317,0.620007926598191,0.0449989989865571,0.00826226314529777,0.564692975254729
0.334571642801166,0.0372608320321888,0.22187533439137,0.836745579261333,0.505877983756363,0.429627985926345,0.837514103157446
0.253485190682113,0.733076191041619,0.460245022783056,0.0541844512335956,0.293739498127252,0.849145854590461,0.865043549332768
0.340011632768437,0.985516000306234,0.141409034375101,0.72504278505221,0.627990619279444,0.834234685637057,0.534588149748743
0.84030361706391,0.351478349883109,0.00898461253382266,0.31725120334886,0.470077058766037,0.884161927970126,0.478318050038069
0.521768840728328,0.486716803628951,0.439468782162294,0.263098838971928,0.652342699002475,0.700103649636731,0.0259897459764034
0.310276956064627,0.071434638928622,0.0400948540773243,0.796754755079746,0.304198997328058,0.0321790417656302,0.231675866991282
0.35624965839088,0.709890523925424,0.834837737493217,0.352185391355306,0.845022202469409,0.0921244646888226,0.354494819883257
0.111989675788209,0.46551223192364,0.791822406230494,0.0935171055607498,0.922431012615561,0.985893188975751,0.0802152475807816
0.824974979273975,0.111050329403952,0.108511348022148,0.0796050638891757,0.324378180783242,0.307966884225607,0.945746438810602
0.851645254995674,0.866854067891836,0.561545613454655,0.664664892712608,0.621045235777274,0.55030023586005,0.432975249830633
0.175277219153941,0.644910198403522,0.687200383516029,0.957521652104333,0.94745251047425,0.273888384457678,0.505201157648116
0.983856027480215,0.559827174292877,0.739743443438783,0.508827024837956,0.859011387219653,0.613070697756484,0.913327243411914
0.656474817777053,0.900956528726965,0.208930148510262,0.760159160941839,0.0611625327728689,0.986950015416369,0.715682728216052
0.345437306212261,0.18754062242806,0.377957241376862,0.996352371294051,0.49512972519733,0.0564774770755321,0.344742493936792
0.18089265958406,0.11469317227602,0.319574232911691,0.099738075165078,0.813570677069947,0.508146231994033,0.493466135812923
0.188789811218157,0.101884495932609,0.769842853303999,0.464372989721596,0.279278550995514,0.458171810489148,0.269493287662044
0.727003539213911,0.144478952279314,0.823335995897651,0.532865381566808,0.819200251251459,0.673349767457694,0.779956902144477
0.0306252767331898,0.618447192711756,0.570446772733703,0.552958158776164,0.585163966985419,0.960841252235696,0.148853992344812
0.584666815586388,0.590475517557934,0.733259298605844,0.878279838711023,0.471574047347531,0.673762366175652,0.910522403893992
0.750016853911802,0.551254705758765,0.178138885414228,0.717924526659772,0.758644630666822,0.585893065901473,0.84829554753378
0.0836895401589572,0.796656078193337,0.363375221146271,0.310102579416707,0.872793497983366,0.120634134626016,0.1994265797548
0.734986994182691,0.524868856882676,0.483972847927362,0.905208289157599,0.921692217001691,0.0735517800785601,0.0410979022271931
0.212006291607395,0.347062289016321,0.159222894581035,0.283855371642858,0.304394912905991,0.358610681258142,0.399211187381297
0.392843458103016,0.159127217717469,0.777314183069393,0.0663516786880791,0.347790203755721,0.180198542773724,0.099483452970162
0.697448425693437,0.278361963806674,0.167477098293602,0.122856511035934,0.149729693075642,0.617411970626563,0.321259084157646
0.479736079461873,0.321498750243336,0.989685236243531,0.945585349341854,0.653048364678398,0.537193976575509,0.347819557646289
0.514348536031321,0.922533174278215,0.940571086946875,0.126610677922145,0.895860274555162,0.213503022212535,0.131429405417293
0.960557266371325,0.714952920330688,0.828544016461819,0.553830377291888,0.116554196691141,0.337247519521043,0.718893483979627
0.352266294881701,0.313754705013707,0.230282247066498,0.281456232070923,0.466853141319007,0.970453946152702,0.134527373826131
0.437291780952364,0.376925124088302,0.452202629065141,0.0594050609506667,0.272008021129295,0.719498861581087,0.800674598664045
0.282660231459886,0.0380038949660957,0.713472492527217,0.850966723402962,0.486467095790431,0.721796914702281,0.196263347519562
0.740431397221982,0.821052619023249,0.480577404843643,0.599276480264962,0.195937720360234,0.352858731057495,0.11353651387617
0.770630880026147,0.66319280047901,0.949000385589898,0.195386423263699,0.958556243684143,0.876093819504604,0.513361228862777
0.0533523296471685,0.60003298195079,0.974563876632601,0.806417853804305,0.145987526746467,0.57953157578595,0.969434284139425
0.12962387711741,0.926268864190206,0.0824453511741012,0.935685447184369,0.201750570908189,0.190953558776528,0.577182803070173
0.449406117899343,0.43098323023878,0.992267436580732,0.33436534460634,0.128645960008726,0.435300703858957,0.745099817635491
0.219031853135675,0.6743027579505,0.939260716782883,0.689621577505022,0.602793835802004,0.602049982640892,0.990090872859582
0.460901272017509,0.35718606133014,0.428504478186369,0.241656192578375,0.644342663930729,0.238679779926315,0.555841102963313
0.503620226169005,0.677664534887299,0.581887109903619,0.324728117324412,0.239428200758994,0.523302712943405,0.101593022700399
0.0288897298742086,0.81718175439164,0.762753590475768,0.730978260748088,0.00605135294608772,0.0395377650856972,0.331214319681749
0.108500020811334,0.911233519902453,0.475634841015562,0.174728346755728,0.702586797531694,0.794616420986131,0.665220417547971
0.265720366267487,0.990976143162698,0.363701462745667,0.266853302717209,0.577447380404919,0.70699170907028,0.412959153065458
0.380933683831245,0.673509676940739,0.00974878715351224,0.181240209378302,0.198078084038571,0.67605974059552,0.446147126844153
0.608219476649538,0.787894590292126,0.826401186874136,0.459129313239828,0.331036918563768,0.761493001366034,0.836588659556583
0.37532571842894,0.747063216753304,0.540714252972975,0.152743408922106,0.392425480531529,0.863598506432027,0.226994487456977
0.959654021076858,0.592727460665628,0.626906773075461,0.60348288109526,0.0955541266594082,0.535736937308684,0.634799372870475
0.0523776970803738,0.981500128516927,0.334919409826398,0.748107769293711,0.814800016582012,0.56442727195099,0.188420662190765
0.0301807341165841,0.407653346424922,0.773352026939392,0.617371321422979,0.916221549268812,0.023813467938453,0.325204999418929
0.127672999631613,0.655685371020809,0.286461565410718,0.68827947601676,0.600582284852862,0.429246492451057,0.466673811431974
0.145955378189683,0.165828886907548,0.637974613113329,0.990504818502814,0.4259090393316,0.666116319363937,0.902438094606623
0.40385527187027,0.186890728073195,0.457603681832552,0.662660267902538,0.85497458348982,0.977181517984718,0.292632821248844
0.403433403233066,0.381453552749008,0.480223866412416,0.190297028282657,0.717524920590222,0.85613477230072,0.262673320015892
0.938765343045816,0.637786380480975,0.432273641694337,0.381905764574185,0.464992600493133,0.88168733404018,0.668872299604118
0.414454875746742,0.906589428661391,0.916113429469988,0.77295470261015,0.769287406234071,0.734101108741015,0.36594079202041
0.620222901226953,0.119342076592147,0.660894398810342,0.134427675977349,0.268157195998356,0.996555113699287,0.524599969852716
0.682047944283113,0.695446455851197,0.616123410174623,0.807857532752678,0.33562702126801,0.915991989895701,0.508290684781969
0.625679978635162,0.273650196846575,0.687235754914582,0.0423584673553705,0.646001289365813,0.292843530187383,0.425320914480835
0.798758464865386,0.602881382685155,0.0604626249987632,0.160059184534475,0.744572307448834,0.475678027840331,0.495974764926359
0.234733217395842,0.758136530406773,0.121801331406459,0.411818012362346,0.569992812583223,0.542454877635464,0.684351777657866
0.911428125808015,0.451117954915389,0.754199035931379,0.988703375216573,0.658832160988823,0.412058114307001,0.109859014861286
0.808708142023534,0.504562717396766,0.30691794725135,0.942200246732682,0.0191925487015396,0.353805311722681,0.779748520581052
0.562738487031311,0.655352011788636,0.356378503143787,0.371152896434069,0.696540397126228,0.0426358301192522,0.391289740800858
0.664369057863951,0.892867246875539,0.0616809392813593,0.5859342913609,0.98218825715594,0.409196396591142,0.166589245200157
0.409642221871763,0.407943379832432,0.341650677379221,0.447098852600902,0.530168587574735,0.551152194617316,0.805100487079471
